event_id,user_id,product_id,event_type,event_timestamp,session_id,device_type,traffic_source,session_duration_seconds
8922649,2870528,609589,page_view,2024-02-07 08:36:24.390629530,942001,desktop,paid_search,201.13
9534048,4218068,743036,page_view,2023-06-21 01:38:13.761078596,994346,desktop,social,63.59
7390922,5411256,705643,add_to_cart,2023-01-24 06:16:11.226444483,989013,desktop,organic,293.77
2553113,1322362,289061,page_view,2024-04-28 11:01:05.091274738,890611,mobile,organic,188.21
7498803,5668859,858722,begin_checkout,2024-12-25 12:50:18.006801367,575041,desktop,paid_search,60.84
8878628,2255458,358334,page_view,2024-06-01 19:10:14.974462271,370800,mobile,paid_search,146.18
3913191,5619396,346636,purchase,2023-10-09 02:01:45.345853090,521272,mobile,organic,88.45
7174870,4563055,721692,add_to_cart,2024-05-12 11:44:11.859123468,125990,mobile,organic,37.57
4279918,9270041,705643,add_to_cart,2024-05-03 19:36:04.517813206,516760,desktop,organic,49.41
9943290,5011139,125648,page_view,2024-07-25 08:15:22.481162310,761992,tablet,organic,248.23
2870092,5199838,468186,page_view,2023-04-27 05:19:03.978993893,166770,tablet,organic,62.83
5076261,5008731,907196,add_to_cart,2024-07-24 18:29:05.508182287,942959,mobile,organic,281.99
2255486,7786163,908566,add_to_cart,2023-07-17 18:30:15.003038883,851307,desktop,direct,107.18
9956325,4302409,400559,page_view,2024-06-13 16:28:35.204101562,758797,desktop,direct,79.32
2199410,2385906,735147,page_view,2023-03-13 15:31:54.552527189,888371,mobile,direct,57.9
2154352,3237984,419431,begin_checkout,2023-09-16 12:48:54.633044004,379026,desktop,organic,17.28
2681723,1567258,417502,page_view,2024-10-02 19:48:11.317979813,824131,desktop,organic,237.26
6043270,4790082,702347,begin_checkout,2023-08-01 04:58:59.206446409,118480,mobile,social,151.4
3253650,2511637,668093,page_view,2023-04-07 20:31:17.018275023,949521,mobile,paid_search,122.96
4638452,7037864,288749,purchase,2023-01-29 06:35:35.786570549,993436,mobile,paid_search,181.42
9707801,9624367,582393,purchase,2023-02-03 20:22:46.090341091,335890,desktop,organic,298.11
3160604,8179082,765780,page_view,2024-06-24 22:57:30.283475161,125598,tablet,social,65.83
4846054,1734154,783804,begin_checkout,2024-02-06 19:15:26.968467712,777878,mobile,organic,208.91
7871849,5831839,982601,page_view,2023-06-07 05:38:37.636717319,489170,desktop,paid_search,59.24
5377286,7664926,985037,page_view,2023-03-26 11:13:41.433127165,357037,desktop,organic,44.09
2494242,8817382,132874,purchase,2023-05-11 10:58:48.952151537,327141,desktop,paid_search,52.5
9666906,3912857,860434,page_view,2024-01-09 15:13:50.846369743,278149,desktop,organic,274.2
6199112,4396997,304850,page_view,2024-10-15 04:19:57.399122715,480149,mobile,direct,234.45
5472793,7566547,698621,page_view,2024-11-27 09:58:43.228646040,602508,mobile,paid_search,203.54
9590472,7170885,118868,page_view,2023-12-30 00:47:04.813431740,421385,tablet,organic,233.88
4947706,5326391,372352,begin_checkout,2023-04-06 10:41:57.801307201,600531,mobile,organic,186.44
8689425,1150822,988414,page_view,2024-04-18 00:44:58.621301651,628127,mobile,organic,159.39
8834017,8871563,912874,page_view,2023-11-08 16:21:43.924713373,830975,mobile,direct,175.07
6140993,5673502,698248,add_to_cart,2024-01-12 08:02:53.848673105,514289,desktop,organic,8.29
2930298,1211120,395266,begin_checkout,2023-03-08 00:09:08.989565134,207574,desktop,paid_search,33.46
2064959,6470131,829657,purchase,2023-07-04 10:03:27.564798832,445208,mobile,paid_search,126.54
5471633,8562322,478937,add_to_cart,2023-01-09 01:15:33.087947369,292945,desktop,direct,81.55
3809899,6248952,125648,purchase,2023-11-28 01:11:27.684403419,323165,mobile,organic,140.98
3079242,2949697,302683,page_view,2024-02-05 15:09:36.990349054,209593,mobile,social,76.91
9231294,1456681,951659,page_view,2023-02-12 04:31:39.269797087,592711,mobile,organic,98.56
7740285,5904756,334808,page_view,2024-08-19 04:29:51.382296085,336643,mobile,organic,69.55
4222569,1118938,950421,page_view,2024-11-22 21:00:48.332876921,601087,mobile,social,228.76
2048991,6661953,373772,add_to_cart,2023-12-25 12:49:36.239490032,658788,tablet,paid_search,167.51
2501121,7611797,628668,page_view,2024-01-26 18:04:10.628211737,658901,mobile,direct,181.77
2609102,8605208,236466,page_view,2024-07-08 16:32:47.279329538,493364,mobile,paid_search,193.61
6315148,9290548,666258,begin_checkout,2024-02-24 15:58:04.671081305,255811,desktop,social,106.24
6836317,5243366,323355,add_to_cart,2024-12-04 09:34:41.101638317,764896,mobile,organic,248.56
9579020,5927173,845842,page_view,2023-05-28 20:06:25.757790565,594331,mobile,paid_search,63.76
2392872,4577923,712723,page_view,2024-06-10 04:23:39.700428009,590656,mobile,social,239.64
6802600,4142705,303148,purchase,2023-11-01 22:45:34.429941416,409588,mobile,email,82.05
5380913,5168788,719375,page_view,2024-02-01 01:23:14.603386641,688874,mobile,organic,68.76
9473631,5151667,374452,page_view,2023-05-08 13:43:49.929758310,684378,tablet,direct,284.63
2501804,6628374,109347,page_view,2023-04-08 18:19:27.614319086,807530,tablet,email,55.4
2214666,3659337,997883,page_view,2024-07-11 00:10:11.405879498,995229,mobile,organic,205.51
9268226,7123757,510781,page_view,2023-12-26 03:10:56.873512030,988979,desktop,email,28.74
3612336,3301597,935794,add_to_cart,2024-04-04 00:47:23.791774511,634969,mobile,paid_search,299.36
7902917,1444596,960462,page_view,2023-07-14 23:41:00.296820641,915100,mobile,organic,47.81
5819564,4762266,814518,add_to_cart,2024-09-20 13:21:44.208919525,970077,mobile,social,249.41
2561162,1650995,262023,add_to_cart,2024-05-20 19:42:03.251569510,649714,mobile,social,43.89
8515836,9384070,186578,purchase,2023-12-05 18:20:52.176031590,306686,mobile,paid_search,139.32
6887125,6387911,982147,begin_checkout,2024-04-14 19:49:57.469495058,584578,mobile,organic,237.36
9668482,8673579,347245,page_view,2023-06-23 06:44:50.689183235,448727,mobile,direct,260.46
3081111,1841994,856108,begin_checkout,2024-12-31 04:41:53.931552887,496736,mobile,paid_search,86.32
7465437,8526748,288909,page_view,2023-10-10 06:20:43.032859325,214970,mobile,paid_search,143.8
2689465,5648975,513203,begin_checkout,2023-03-14 20:53:18.092888117,715523,mobile,email,190.59
6373981,2850841,119515,add_to_cart,2024-09-27 05:06:22.011988401,971886,mobile,organic,267.72
5363815,5802413,206515,purchase,2023-10-04 10:54:46.473110676,844155,mobile,paid_search,84.72
4308737,7521257,223786,page_view,2023-03-10 09:11:40.142529964,600066,mobile,organic,80.23
4230331,3842999,544683,page_view,2023-01-27 11:29:37.960118055,870990,desktop,organic,113.95
4202929,9796960,609242,begin_checkout,2024-11-29 14:11:42.937110186,851791,mobile,paid_search,39.97
5374331,4351052,430066,add_to_cart,2023-01-07 09:20:14.760769844,805408,mobile,direct,213.64
7509653,8712337,398160,page_view,2023-03-23 16:18:17.701985836,379270,desktop,direct,169.15
8231099,2581045,440630,add_to_cart,2024-07-20 22:55:46.329004288,635517,desktop,email,187.23
3179239,3351837,251833,page_view,2023-04-04 22:11:21.942138672,130250,mobile,social,53.33
9435078,3359474,740092,page_view,2023-08-30 02:45:45.145761251,422026,mobile,social,81.87
5700554,7321283,551566,page_view,2023-03-19 09:16:23.085088253,666270,mobile,paid_search,263.48
7366385,6110697,523106,page_view,2023-05-16 15:55:19.052460670,311095,mobile,paid_search,98.0
8862447,6643392,328383,add_to_cart,2023-05-15 22:48:26.908308268,107738,mobile,social,2.4
3480600,3710704,619426,page_view,2023-01-15 14:10:17.010942698,192645,mobile,organic,232.38
4438689,9796834,935794,page_view,2024-08-03 06:15:33.137080908,892811,desktop,paid_search,22.27
2956235,4602458,270585,page_view,2023-04-06 15:41:33.714287996,278829,mobile,paid_search,178.91
6008479,2536326,114112,page_view,2024-09-11 04:19:27.699323893,529638,mobile,social,148.92
4611322,6528050,145270,page_view,2023-09-14 13:25:40.519955873,483028,mobile,paid_search,11.76
8773935,5324242,227721,begin_checkout,2023-01-17 23:55:24.848144770,834823,mobile,social,108.42
9905405,4534653,199805,add_to_cart,2024-07-23 18:35:50.441447258,977746,desktop,direct,271.79
9880100,7944992,332057,add_to_cart,2023-05-20 02:32:03.039888620,344130,mobile,paid_search,212.33
5537187,5288642,423663,begin_checkout,2024-05-27 14:59:19.797721624,640357,mobile,organic,244.74
9881607,5648975,566468,page_view,2024-01-19 09:54:12.578919649,750977,desktop,email,288.79
6882018,5668859,424064,page_view,2024-09-09 05:09:15.922739267,715678,mobile,direct,102.53
2902047,3546464,599602,page_view,2024-11-14 13:55:57.410328388,387488,mobile,paid_search,291.35
6898101,9742519,125648,page_view,2024-12-08 21:12:03.775190830,673759,mobile,paid_search,187.88
7890843,8626880,704952,begin_checkout,2024-12-09 06:41:45.903913260,856183,desktop,paid_search,243.2
6638516,9143399,459547,page_view,2024-11-15 21:33:54.405791521,916333,desktop,organic,165.03
5750013,8027599,658613,page_view,2024-05-07 16:16:30.668406725,832399,desktop,paid_search,35.62
9422827,9592434,912478,add_to_cart,2024-11-04 11:42:40.640733004,515430,desktop,organic,148.51
6334014,2900982,326854,page_view,2023-12-16 16:02:47.567273855,172665,mobile,email,114.09
7642242,3354020,935977,purchase,2024-07-02 02:59:14.384924889,861376,mobile,organic,121.28
4997410,8220058,998168,begin_checkout,2024-12-23 02:28:40.389188290,599962,mobile,paid_search,39.55
7314674,5244565,642494,purchase,2023-11-24 10:09:22.803141832,639211,mobile,direct,191.81
9571246,6695726,986803,add_to_cart,2023-10-16 01:59:11.661013365,648800,desktop,social,236.7
2472790,9454282,432804,page_view,2024-12-01 07:01:00.450118303,303830,desktop,paid_search,225.8
6230410,8383555,894429,add_to_cart,2024-04-25 21:06:37.148699522,540109,mobile,organic,237.15
7080420,9510289,635222,page_view,2023-06-06 14:11:06.267217875,928541,mobile,social,257.04
2704472,2076970,206515,begin_checkout,2023-12-13 05:17:09.287512302,200694,mobile,organic,273.7
9040731,1282745,728998,begin_checkout,2023-04-05 13:38:42.628807068,479634,mobile,paid_search,274.39
5422505,6024156,628690,add_to_cart,2023-11-28 06:23:48.534918070,173163,mobile,email,106.33
3747715,6769683,399091,page_view,2024-11-27 15:01:32.819720030,366226,desktop,organic,189.93
9293288,6019845,774837,add_to_cart,2024-09-21 23:01:02.521319866,554397,mobile,direct,86.45
7898792,2093781,927969,purchase,2023-05-23 08:31:01.814592838,979105,mobile,email,186.25
9972286,4385047,645647,add_to_cart,2023-02-19 19:27:25.669583082,503868,desktop,paid_search,236.59
6015766,9222836,394360,page_view,2023-06-09 19:20:05.989216328,692195,desktop,organic,141.09
4694510,1718271,255140,purchase,2024-03-16 08:34:51.896243334,213111,mobile,email,199.07
5485227,7282932,961608,page_view,2023-06-21 04:25:54.842494011,588451,mobile,organic,208.73
8597476,3011036,503453,page_view,2023-08-18 19:19:35.087168694,760587,mobile,direct,161.87
2866445,5324242,765175,page_view,2024-10-15 21:50:25.989045382,994738,mobile,direct,165.74
9746700,4239531,818411,begin_checkout,2024-12-03 08:01:02.084048271,545881,tablet,paid_search,0.29
3103884,1530873,773663,page_view,2023-04-25 07:11:16.669825077,256634,mobile,direct,291.36
9439826,9048382,155691,add_to_cart,2023-05-03 02:05:26.163106203,235618,desktop,organic,65.19
8119451,5389395,335665,page_view,2024-06-26 07:46:48.062620401,435371,desktop,social,105.71
7814339,1773219,733216,page_view,2023-06-14 14:02:15.278158903,763450,mobile,social,32.57
9515095,1738580,730705,add_to_cart,2023-12-25 22:45:38.299277782,608953,desktop,social,97.2
6874746,8936725,143041,page_view,2023-09-27 01:40:26.476711988,213669,mobile,organic,23.15
9113482,9311210,504085,page_view,2023-12-28 17:35:26.153033495,191090,mobile,paid_search,78.03
6721737,4610192,626365,add_to_cart,2024-07-13 01:30:08.849246264,654872,desktop,paid_search,227.71
4872312,2996957,894613,page_view,2024-09-08 23:28:39.467653990,986942,desktop,organic,241.64
2956541,2524328,562945,page_view,2024-09-21 19:58:43.328970671,115504,mobile,social,227.55
4373114,7230434,404563,page_view,2024-04-07 14:15:36.255637883,359804,mobile,paid_search,29.97
5062898,5673072,382947,page_view,2024-01-21 21:57:45.832061291,181884,mobile,direct,64.28
5289557,6801853,436994,page_view,2024-07-13 00:07:45.765882015,452245,mobile,organic,201.85
4098898,3354020,406241,page_view,2023-04-04 18:13:57.123231888,833673,mobile,social,101.19
7265457,6434319,275133,page_view,2024-01-02 15:57:05.228384018,667559,desktop,email,58.48
3435993,7998558,626883,page_view,2024-06-26 05:13:03.674666166,771312,mobile,social,140.85
5243586,6435985,696862,page_view,2023-04-26 08:00:08.047330618,609732,mobile,email,108.09
2377445,3234732,990235,page_view,2023-12-12 07:29:45.622943163,273218,desktop,paid_search,60.49
9012969,9903053,846270,page_view,2024-11-21 03:51:01.486511230,863273,mobile,organic,262.13
8050331,5194711,411536,purchase,2023-06-06 05:41:24.937615395,773129,mobile,email,224.02
8687120,8411864,402605,page_view,2023-05-13 13:14:17.785494566,899600,mobile,paid_search,114.9
8127199,1150822,976544,purchase,2023-05-02 02:55:10.476320267,687946,mobile,organic,198.63
2327998,1851387,748756,begin_checkout,2024-08-01 16:12:16.408482313,150910,mobile,social,135.2
4467892,2665432,414522,page_view,2024-04-30 09:07:42.593894720,424172,mobile,direct,25.93
6702939,4261759,195997,page_view,2024-01-05 11:24:08.031324148,298075,mobile,direct,44.67
3470627,8195270,843873,page_view,2024-12-06 19:08:06.950774431,599460,mobile,email,96.26
4229154,4179224,729752,page_view,2023-12-03 00:00:40.531753063,231868,mobile,social,149.25
6411078,2704204,442346,page_view,2023-11-26 16:17:31.316644192,204944,mobile,organic,151.68
6926501,7714727,176521,page_view,2023-03-19 13:07:33.778346777,827076,mobile,direct,185.43
9295449,1048983,719175,page_view,2024-05-05 01:49:00.270155907,727957,mobile,organic,61.46
4122855,9044888,553606,begin_checkout,2023-08-15 11:00:46.598609447,881825,mobile,organic,267.57
7825399,7339819,759515,add_to_cart,2024-08-26 08:52:30.959916353,334528,tablet,direct,16.46
9722870,4874664,542007,add_to_cart,2023-12-11 20:11:14.206568956,335626,tablet,direct,123.21
8050544,2304483,187323,purchase,2023-11-01 13:04:24.656889677,832194,desktop,email,108.3
8273834,7568292,289061,add_to_cart,2023-06-15 14:22:00.110490084,482502,mobile,organic,15.52
7505698,1517498,617821,add_to_cart,2024-06-27 23:50:07.647389889,274860,mobile,email,0.89
5490825,7781027,542389,page_view,2024-12-30 05:56:06.412295580,177336,desktop,paid_search,277.03
6997788,3424695,860434,page_view,2023-02-11 13:51:14.184133530,476540,desktop,email,204.18
3646505,9118868,225009,page_view,2024-10-22 07:42:29.913258076,623044,desktop,organic,183.68
4149489,3163692,779402,page_view,2023-10-04 03:35:34.791702509,213269,mobile,social,56.03
7139311,1725727,646843,add_to_cart,2023-07-15 05:55:45.675362825,882228,mobile,paid_search,23.74
8821823,2644205,250750,add_to_cart,2024-07-26 11:35:03.314726114,913080,mobile,paid_search,136.39
4329241,1425743,772806,add_to_cart,2023-08-11 16:31:52.819855690,806461,mobile,paid_search,237.63
3372398,3501931,298585,page_view,2023-11-02 16:02:22.207175970,677476,desktop,organic,290.13
9587963,4407782,641200,page_view,2023-12-19 10:14:17.979351044,800301,mobile,email,58.68
8910469,2047279,812874,add_to_cart,2024-09-11 09:01:25.907554388,587647,tablet,organic,238.97
7124108,5628680,278950,page_view,2023-10-19 02:24:28.589803219,467211,mobile,organic,78.58
6226311,6816342,650256,page_view,2023-11-16 23:34:43.577020407,853589,mobile,organic,24.1
6403175,8586064,519553,purchase,2023-03-15 08:43:03.082503557,947848,desktop,organic,65.46
8379767,6628680,740735,purchase,2024-03-09 08:54:41.546680689,377526,desktop,organic,53.76
5848907,6998913,510893,begin_checkout,2023-02-21 20:26:49.824990511,947209,mobile,paid_search,2.25
3642023,1362417,187323,page_view,2023-12-19 00:48:28.977365017,130414,desktop,paid_search,142.23
9134259,5210167,317046,page_view,2024-06-28 09:29:03.760071039,567942,tablet,organic,96.55
5596147,1202140,651011,add_to_cart,2023-06-12 12:13:22.321643829,587434,desktop,social,86.73
4453355,4057313,992767,purchase,2024-03-09 10:48:20.849245548,466704,mobile,social,22.68
5789098,5943418,991288,purchase,2024-10-29 15:59:49.119869947,846021,tablet,direct,79.68
2809863,8854895,873824,page_view,2024-11-11 20:13:30.769813538,658942,desktop,direct,189.6
4381855,7637037,619189,page_view,2024-01-27 13:54:40.123667717,380595,desktop,organic,277.04
6639904,4232178,309849,purchase,2023-12-20 03:33:26.713133335,145688,mobile,direct,287.53
9235446,4798853,988303,page_view,2023-12-24 01:08:29.942065716,384679,mobile,organic,151.48
9338470,5326391,855845,page_view,2024-03-01 10:26:19.074615240,110986,desktop,direct,135.04
7367560,2828665,997649,page_view,2023-06-29 08:03:42.830957890,126022,desktop,paid_search,22.64
2032529,5628680,549152,purchase,2023-08-17 09:29:06.959438086,181118,mobile,organic,149.57
4325514,6284186,104505,add_to_cart,2023-12-30 20:47:04.908034563,267744,mobile,direct,232.48
9540684,9462286,425704,page_view,2023-06-11 04:59:15.103568316,504550,mobile,direct,237.71
5172537,3748985,189403,add_to_cart,2023-01-02 03:44:29.573741436,725540,tablet,organic,67.55
9442858,1264679,497040,page_view,2023-05-09 15:09:32.929459333,537436,mobile,direct,164.01
3224953,3359474,299255,add_to_cart,2024-02-25 00:24:27.530749559,412560,mobile,email,274.09
7262710,4784133,471843,page_view,2023-03-23 08:53:33.719758987,881391,desktop,organic,20.51
2429820,7417892,194857,page_view,2024-11-11 08:09:10.291503906,229886,mobile,organic,124.24
9664999,3817793,167418,add_to_cart,2023-05-05 21:26:31.861233473,648171,mobile,social,55.02
3800820,5948617,244810,purchase,2023-05-02 03:34:24.869967937,907187,mobile,organic,88.85
3656432,2390496,118393,page_view,2023-01-26 06:20:49.252291203,139523,mobile,paid_search,152.61
6857160,3948470,681576,page_view,2024-10-26 22:02:43.333632708,368136,tablet,organic,19.35
2870854,4011117,326547,add_to_cart,2024-08-30 10:37:21.726421833,782389,desktop,paid_search,204.2
8741683,6515442,424064,add_to_cart,2023-02-13 06:29:12.175114632,146572,mobile,paid_search,121.9
7091335,8971981,914509,purchase,2024-04-22 15:57:00.714728117,428583,mobile,organic,5.14
5679137,4595570,269842,add_to_cart,2024-10-02 09:22:11.951009512,603429,mobile,paid_search,48.71
7394914,5887680,166029,page_view,2024-12-18 15:46:56.423770189,699667,mobile,paid_search,175.69
8842895,5090463,303148,page_view,2024-03-27 12:28:48.433738708,236335,desktop,paid_search,137.44
8272559,9711357,503012,page_view,2024-08-28 00:15:41.586960077,117605,mobile,social,16.96
8744435,5736202,553059,page_view,2023-08-03 18:06:25.451336861,257964,desktop,email,72.68
6302501,9155788,115041,page_view,2023-04-17 07:16:36.953456640,974698,mobile,email,184.05
2438160,8541992,203572,add_to_cart,2024-03-14 22:54:50.707570791,749554,mobile,organic,211.68
8887063,1639103,294293,page_view,2024-06-13 07:41:40.691767693,965915,mobile,paid_search,161.54
4296969,6464817,526957,purchase,2024-02-17 15:32:02.846236229,302835,mobile,paid_search,100.57
6055632,4079895,700714,page_view,2023-05-08 22:54:27.487950563,156971,mobile,organic,78.37
9850644,5275277,971644,page_view,2024-08-02 16:46:43.691936493,314957,mobile,paid_search,177.29
2634192,9681847,594403,add_to_cart,2024-10-14 10:32:24.976589918,636178,mobile,direct,179.72
8716481,4544475,662879,page_view,2024-06-02 16:48:57.986328840,133406,mobile,email,44.5
5934597,6900492,171166,add_to_cart,2024-11-12 19:27:16.662224293,929077,desktop,direct,3.93
5280974,7077853,456976,page_view,2024-07-28 12:33:08.879585266,451350,mobile,paid_search,116.77
6231455,2000462,884439,page_view,2024-10-13 09:25:07.049605131,763075,mobile,organic,33.42
9817640,1216781,649496,purchase,2023-04-15 04:16:45.363336325,691246,mobile,organic,113.83
2584582,1859036,755168,page_view,2023-02-14 06:28:10.022225380,428439,mobile,organic,77.29
5352997,1883636,443696,page_view,2024-03-03 19:59:12.641161680,997631,desktop,organic,127.58
8842633,8135538,843873,add_to_cart,2023-10-07 23:16:14.213618994,857569,mobile,social,248.9
5995589,1961832,348820,add_to_cart,2023-04-21 05:44:06.766301394,406246,desktop,direct,189.98
2119142,1044855,285598,page_view,2024-03-07 19:24:02.275862932,340101,tablet,organic,213.57
8598769,8969765,175792,page_view,2024-04-22 15:01:55.285537720,860744,mobile,organic,51.2
2372657,4211034,547976,purchase,2024-01-19 02:32:35.791570902,295053,mobile,organic,76.01
6230724,1567258,903277,page_view,2023-11-19 18:28:58.103545666,349101,mobile,direct,194.85
4016203,4314447,631796,page_view,2024-09-28 09:39:19.922447443,472191,mobile,paid_search,60.12
7333001,8657468,957297,purchase,2023-04-23 10:45:51.156224966,934971,mobile,organic,144.22
6107164,9640305,902580,begin_checkout,2023-04-15 03:56:09.872214079,638770,mobile,organic,142.64
5593774,7413628,910098,add_to_cart,2024-05-16 06:03:58.625829935,955805,desktop,social,83.4
9398200,5907536,489089,page_view,2023-01-23 08:02:49.706361294,210255,mobile,paid_search,4.96
8988477,7521257,509000,page_view,2023-06-18 15:23:02.224947453,564211,mobile,social,5.1
5029046,2347060,349075,add_to_cart,2024-02-20 21:18:42.340066910,557352,mobile,organic,39.36
8063443,3846850,755714,page_view,2023-11-07 16:45:18.588721991,122169,mobile,social,151.44
9296200,2284399,549427,add_to_cart,2024-10-10 23:28:52.119837999,962730,mobile,paid_search,171.56
8202267,8779666,234923,page_view,2024-11-04 01:52:23.198893070,866967,mobile,paid_search,234.15
7056368,2770078,509000,add_to_cart,2023-10-27 02:45:54.306135416,244653,desktop,direct,176.38
8114911,4261759,811556,purchase,2024-09-19 05:56:14.707139492,296149,mobile,organic,135.37
3975884,4302821,990165,page_view,2024-01-18 00:08:23.979442120,955491,tablet,direct,128.75
5727456,9428501,720530,page_view,2023-07-15 15:11:58.377178192,993729,desktop,paid_search,147.24
9877249,8562322,418870,add_to_cart,2024-04-29 08:29:08.999124050,828355,mobile,email,299.73
8179255,1964676,286314,page_view,2023-03-03 17:52:21.973135710,789090,mobile,paid_search,122.22
2398531,5309683,210200,page_view,2024-12-13 06:40:22.795682669,174463,mobile,organic,28.9
8431923,5277355,661297,page_view,2023-01-06 19:02:25.376024961,801684,desktop,paid_search,114.11
8987975,9738627,539588,begin_checkout,2023-10-14 08:32:30.926587343,939641,mobile,email,2.83
6906282,9739269,563052,page_view,2024-02-16 04:43:50.525317192,694192,tablet,email,230.84
8224201,6401881,444261,purchase,2024-11-15 15:26:17.903712749,884999,tablet,organic,8.61
7945558,1744793,350562,begin_checkout,2023-05-17 18:48:25.082656622,347354,mobile,organic,64.71
4952706,2235252,306104,begin_checkout,2023-10-09 09:58:51.072006941,571793,desktop,organic,263.8
6176190,1950939,392772,begin_checkout,2023-03-13 05:37:17.337195873,889745,tablet,paid_search,244.53
5173094,2438307,827550,page_view,2023-09-24 06:02:32.188842773,309940,desktop,social,253.56
5836739,4602458,703269,page_view,2024-06-30 21:09:48.941572428,341800,mobile,organic,62.68
8961306,6651905,431596,page_view,2024-10-04 10:33:50.003895044,919300,mobile,social,188.24
2849931,3677594,465210,page_view,2023-05-10 09:41:56.838187456,255523,mobile,email,248.86
7360174,2984658,598667,page_view,2023-06-07 20:56:17.530029297,819099,mobile,direct,178.65
8992108,4884195,839777,page_view,2023-10-16 00:52:21.417055130,641736,mobile,organic,195.48
8104717,5950927,108403,page_view,2023-03-15 12:30:28.104073048,126339,mobile,organic,168.04
5459616,5428825,986289,add_to_cart,2023-02-23 02:15:31.139236450,584038,mobile,paid_search,293.55
5034323,7276102,573591,add_to_cart,2024-07-30 18:42:07.837457180,600395,mobile,paid_search,18.66
9927553,5275277,869184,page_view,2023-12-09 12:38:30.507069825,145562,mobile,paid_search,124.18
5805062,4122683,596587,page_view,2024-02-13 13:19:49.756519794,767906,desktop,paid_search,241.83
2936190,6616423,715531,page_view,2023-01-20 21:37:49.562093735,414933,mobile,paid_search,251.07
9461155,9561719,553606,page_view,2024-10-09 17:10:13.949780464,807950,desktop,email,261.42
4300085,2922152,432284,purchase,2024-11-29 20:41:22.134437561,156660,mobile,social,19.11
6523824,9452424,108184,add_to_cart,2023-12-30 22:01:39.499553919,180699,mobile,organic,111.68
5553402,6157785,614658,begin_checkout,2024-08-28 23:33:15.474391460,209049,tablet,organic,287.97
5268180,2233847,527742,purchase,2024-05-13 05:03:02.681673765,377659,mobile,organic,267.78
2066812,5648975,534734,page_view,2024-08-22 20:16:17.007599831,965445,mobile,direct,47.31
3633333,6818073,428254,purchase,2024-09-22 02:37:29.447937250,500657,mobile,email,217.4
9336156,4174721,197599,add_to_cart,2024-11-15 08:54:46.564769030,701547,mobile,organic,171.18
5870210,1756517,556398,add_to_cart,2024-05-25 15:48:23.358433008,831971,mobile,email,89.02
9393351,3704757,693034,page_view,2024-11-29 11:57:12.412200451,874737,desktop,direct,74.26
5290863,1325942,812521,page_view,2023-04-07 14:12:47.779058218,255575,desktop,paid_search,46.07
8802776,9029163,547976,page_view,2023-05-25 23:34:18.857469797,823395,mobile,paid_search,234.61
9600705,1289318,633134,begin_checkout,2023-08-02 12:29:18.293635845,983812,tablet,organic,161.97
3066177,1292890,865307,page_view,2024-08-04 09:12:07.320144176,450503,mobile,organic,72.58
4007340,9275152,772806,add_to_cart,2024-04-27 18:34:52.447930813,711005,mobile,organic,64.29
2382193,7629808,793675,page_view,2023-08-14 20:59:08.262170075,626258,mobile,paid_search,57.71
7816352,4457599,371877,page_view,2023-10-04 22:39:12.210161209,132605,desktop,organic,13.54
5757615,8774942,146154,add_to_cart,2023-10-04 15:42:56.040260792,121570,desktop,social,180.52
3570075,5737321,485704,begin_checkout,2023-11-16 12:06:23.332536459,793433,mobile,organic,131.92
4945435,4367021,957570,begin_checkout,2023-10-16 04:31:59.519773006,975450,mobile,organic,157.61
6276495,8747261,443327,page_view,2023-07-07 15:50:48.584785700,189261,mobile,direct,283.71
3128171,3827923,913175,page_view,2023-07-29 03:53:24.063242435,454056,desktop,email,288.51
4397226,7067075,669175,page_view,2024-01-19 10:21:10.446954012,591725,tablet,social,98.94
2345068,4510428,465948,page_view,2023-12-06 07:06:30.032043456,977954,desktop,organic,48.24
5071513,3996298,811556,page_view,2024-08-24 05:25:06.058993101,283543,tablet,organic,12.07
3442771,3306793,752931,page_view,2024-05-15 23:42:44.237244368,663700,mobile,organic,28.81
7855710,4867486,666414,page_view,2024-06-13 07:40:58.017799854,114094,mobile,social,137.66
2253812,2297638,784351,add_to_cart,2024-08-30 21:02:33.933080673,798130,mobile,organic,266.05
8612771,1736688,310592,page_view,2023-06-27 21:16:07.716238499,308523,mobile,organic,167.44
8868743,9275152,157382,add_to_cart,2023-07-10 06:42:04.617062092,873481,mobile,social,132.97
2709891,4992896,424064,page_view,2023-04-16 07:47:12.907505274,970118,mobile,direct,201.22
4900009,2578455,641052,page_view,2024-12-26 12:20:27.189923763,381907,desktop,organic,194.29
5703734,2284399,124876,page_view,2023-03-29 22:26:37.222706079,970602,tablet,paid_search,92.02
2853218,2547232,575340,add_to_cart,2023-07-20 08:36:20.724133253,832680,mobile,social,213.56
2215264,4503381,736402,page_view,2024-12-19 00:57:05.717096329,669314,mobile,paid_search,69.03
7135141,3078015,133577,page_view,2023-06-23 17:44:53.017073870,119516,desktop,paid_search,4.67
7483003,6591986,231248,page_view,2023-12-26 19:36:26.768343687,671201,desktop,direct,95.98
5806125,8004236,654375,add_to_cart,2024-04-01 12:21:58.015850782,367321,mobile,paid_search,91.47
2722570,1559084,703269,page_view,2024-03-20 16:06:43.050968409,757458,mobile,organic,239.32
9596390,9123849,904096,page_view,2024-10-06 07:44:46.858678341,744427,mobile,organic,25.9
8065517,8354393,642047,begin_checkout,2024-02-18 10:42:30.717126608,902395,mobile,paid_search,169.65
