product_id,product_name,category,sub_category,brand,price,discount_price,cost,launch_date,seller_id,stock_quantity
654523,Home_Furniture_654523,Home,Furniture,BrandF,1145.12,999.52,837.49,2020-08-14 01:24:44.738894701,55497,253
510893,Electronics_Audio_510893,Electronics,Audio,BrandC,1392.17,1238.61,577.88,2024-04-15 00:37:59.373006821,55349,979
132874,Fashion_Women_132874,Fashion,Women,BrandA,153.08,119.49,100.64,2022-09-08 22:52:22.308733702,77850,531
481010,Electronics_Accessories_481010,Electronics,Accessories,BrandE,452.35,415.25,289.96,2023-08-08 07:46:44.883304596,73104,933
434764,Electronics_Audio_434764,Electronics,Audio,BrandF,1559.76,1124.89,1247.75,2024-01-02 14:38:54.788402319,68083,183
843873,Fashion_Accessories_843873,Fashion,Accessories,BrandC,1791.43,1714.9,793.93,2022-10-15 05:17:51.613693237,60158,743
408448,Home_Furniture_408448,Home,Furniture,BrandD,551.04,542.76,359.66,2021-07-01 09:11:09.987325907,78327,939
545031,Electronics_Laptop_545031,Electronics,Laptop,BrandD,1635.85,1591.59,1040.38,2024-03-21 18:45:34.400589943,66021,850
553059,Electronics_Accessories_553059,Electronics,Accessories,BrandE,1250.76,1184.18,878.6,2022-01-20 16:01:09.553616047,52616,123
339643,Electronics_Accessories_339643,Electronics,Accessories,BrandA,160.17,115.36,82.59,2024-01-31 11:42:22.106256247,64895,196
977008,Fashion_Accessories_977008,Fashion,Accessories,BrandC,845.01,832.85,598.65,2021-07-09 21:24:57.273992538,67138,357
266813,Electronics_Mobile_266813,Electronics,Mobile,BrandE,193.57,136.97,128.61,2020-03-25 05:29:41.241055250,73104,94
531554,Electronics_Audio_531554,Electronics,Audio,BrandC,1012.28,785.99,607.56,2022-10-11 13:20:48.335123301,55311,645
846270,Beauty_Skincare_846270,Beauty,Skincare,BrandE,1664.25,1565.89,1021.74,2023-12-05 11:00:01.199215651,67947,73
792623,Sports_Outdoor_792623,Sports,Outdoor,BrandB,187.3,152.04,127.19,2024-10-06 01:06:21.570089340,55923,21
939566,Electronics_Laptop_939566,Electronics,Laptop,BrandE,1858.51,1683.2,1093.53,2024-10-26 15:30:12.661882401,74570,468
267355,Electronics_Laptop_267355,Electronics,Laptop,BrandF,1743.98,1406.97,914.37,2024-03-26 10:02:27.853620052,70459,21
194595,Toys_Kids_194595,Toys,Kids,BrandC,1724.01,1582.8,1171.81,2022-05-30 11:31:46.194678307,74449,381
251434,Fashion_Accessories_251434,Fashion,Accessories,BrandA,86.17,76.37,42.68,2022-01-17 01:35:59.773730278,64843,87
266711,Fashion_Shoes_266711,Fashion,Shoes,BrandF,1413.71,1296.01,740.45,2020-11-19 23:21:17.915924549,71568,837
785346,Fashion_Men_785346,Fashion,Men,BrandC,45.76,33.08,33.7,2023-01-11 05:06:52.395151854,66080,12
298585,Home_Decor_298585,Home,Decor,BrandD,1184.05,885.35,515.0,2020-10-27 06:47:24.533455133,63392,834
447566,Home_Kitchen_447566,Home,Kitchen,BrandB,1470.99,1194.38,670.01,2021-01-09 23:24:32.390364885,54538,311
454569,Electronics_Accessories_454569,Electronics,Accessories,BrandE,352.51,325.6,153.7,2022-05-17 11:08:40.407432079,53463,52
791592,Electronics_Accessories_791592,Electronics,Accessories,BrandB,1439.71,1274.33,1048.44,2021-05-18 05:47:44.095516205,61578,60
865712,Electronics_Audio_865712,Electronics,Audio,BrandC,1050.65,962.5,539.57,2024-11-21 07:02:58.828603745,59506,657
152017,Beauty_Makeup_152017,Beauty,Makeup,BrandA,1111.49,991.88,458.59,2021-10-09 03:05:13.415132761,73519,401
607556,Fashion_Men_607556,Fashion,Men,BrandB,1563.13,1130.39,934.0,2023-03-13 22:34:13.493373871,50835,696
855845,Electronics_Laptop_855845,Electronics,Laptop,BrandF,1177.26,987.98,656.25,2020-06-07 05:57:53.579975128,74346,587
106059,Fashion_Accessories_106059,Fashion,Accessories,BrandE,1375.22,1364.13,827.95,2024-03-30 18:47:06.974754572,56514,484
553606,Electronics_Mobile_553606,Electronics,Mobile,BrandD,1550.43,1282.89,724.18,2021-05-15 12:25:03.641143560,72872,660
149433,Electronics_Accessories_149433,Electronics,Accessories,BrandE,458.42,362.04,253.57,2021-10-30 11:34:12.165636063,66869,130
150555,Fashion_Accessories_150555,Fashion,Accessories,BrandC,361.44,341.88,169.28,2023-01-06 08:24:02.586062431,70593,787
369304,Fashion_Shoes_369304,Fashion,Shoes,BrandE,1354.38,1060.51,720.21,2021-08-03 19:46:01.183866978,77369,394
531846,Fashion_Shoes_531846,Fashion,Shoes,BrandA,546.02,511.53,272.9,2021-10-29 12:24:23.389891386,57128,32
276171,Electronics_Laptop_276171,Electronics,Laptop,BrandD,968.7,746.25,541.01,2021-12-24 14:11:38.213179827,73024,121
492493,Electronics_Accessories_492493,Electronics,Accessories,BrandE,1640.93,1248.8,1128.94,2022-06-08 14:26:47.558462381,79031,873
549361,Toys_Kids_549361,Toys,Kids,BrandF,1385.54,1134.3,908.24,2024-03-12 12:05:16.317898989,79033,980
596587,Fashion_Accessories_596587,Fashion,Accessories,BrandF,1907.18,1524.25,1153.19,2021-05-23 05:55:28.970425844,62873,371
737012,Sports_Outdoor_737012,Sports,Outdoor,BrandA,1502.54,1123.29,1086.65,2021-03-11 13:55:08.330197573,66824,935
854133,Beauty_Skincare_854133,Beauty,Skincare,BrandA,52.81,45.55,31.96,2022-08-28 10:38:47.629664898,70884,893
742541,Electronics_Audio_742541,Electronics,Audio,BrandA,1048.28,986.14,617.75,2021-10-04 12:02:23.342338562,57964,435
440795,Home_Kitchen_440795,Home,Kitchen,BrandE,1192.83,994.69,598.52,2024-08-04 19:20:50.187122107,63327,784
784246,Electronics_Audio_784246,Electronics,Audio,BrandD,892.01,803.54,535.69,2024-09-10 08:25:09.266362906,70448,745
756916,Electronics_Audio_756916,Electronics,Audio,BrandE,1026.64,862.23,565.82,2024-12-18 08:19:12.313555717,71384,169
385804,Electronics_Laptop_385804,Electronics,Laptop,BrandD,347.06,317.72,215.99,2023-10-05 12:12:42.134291887,65470,417
767655,Electronics_Mobile_767655,Electronics,Mobile,BrandD,1460.55,1434.29,600.38,2023-11-29 19:59:13.556792259,56970,451
481874,Electronics_Audio_481874,Electronics,Audio,BrandC,204.7,200.19,99.53,2021-11-14 12:57:08.494370222,75284,402
918605,Electronics_Accessories_918605,Electronics,Accessories,BrandB,1740.14,1272.26,1058.32,2021-03-08 06:54:32.905054808,57683,896
255538,Electronics_Audio_255538,Electronics,Audio,BrandB,1139.23,830.31,811.72,2021-01-08 14:08:46.729485273,76587,763
764417,Electronics_Accessories_764417,Electronics,Accessories,BrandA,1906.35,1559.71,1523.36,2020-02-18 15:42:11.989116907,65037,120
270886,Home_Furniture_270886,Home,Furniture,BrandE,138.55,102.37,89.58,2022-12-29 04:08:06.239429474,71352,149
508476,Fashion_Shoes_508476,Fashion,Shoes,BrandA,367.67,273.27,220.87,2021-05-14 14:15:22.390038729,64074,940
385089,Electronics_Accessories_385089,Electronics,Accessories,BrandB,1040.53,793.16,737.28,2024-02-29 04:49:16.114819527,65277,13
289061,Electronics_Mobile_289061,Electronics,Mobile,BrandD,1230.27,1210.01,749.5,2021-09-28 14:53:17.235089540,51187,681
465595,Electronics_Laptop_465595,Electronics,Laptop,BrandF,1322.02,933.67,855.43,2021-02-10 12:01:02.946684361,79345,824
951149,Fashion_Men_951149,Fashion,Men,BrandA,1057.26,794.44,609.61,2020-11-27 19:52:31.777834415,68593,719
478894,Fashion_Shoes_478894,Fashion,Shoes,BrandB,765.44,696.3,475.24,2020-09-19 01:06:00.553182602,51750,906
896180,Fashion_Women_896180,Fashion,Women,BrandA,1740.48,1239.22,965.44,2020-02-07 02:01:10.833268642,64895,646
609870,Sports_Fitness_609870,Sports,Fitness,BrandE,377.69,273.66,207.78,2020-04-16 03:39:59.908128023,52927,255
267626,Fashion_Women_267626,Fashion,Women,BrandC,1062.0,857.89,517.32,2023-03-10 05:21:55.710938454,73716,405
778853,Electronics_Laptop_778853,Electronics,Laptop,BrandE,1366.25,1091.36,681.18,2024-09-16 02:45:29.108267307,60842,19
957476,Fashion_Shoes_957476,Fashion,Shoes,BrandB,1330.61,1003.22,707.14,2020-08-10 16:34:44.475484133,58036,542
409228,Sports_Outdoor_409228,Sports,Outdoor,BrandB,1720.75,1633.24,1271.64,2020-01-14 07:43:30.435043812,79561,833
666258,Home_Decor_666258,Home,Decor,BrandA,1809.2,1397.81,858.14,2024-10-28 23:44:10.637878895,71568,455
756144,Toys_Kids_756144,Toys,Kids,BrandC,617.11,503.95,357.96,2023-04-14 04:23:59.356413126,79799,687
127073,Sports_Fitness_127073,Sports,Fitness,BrandE,421.14,312.92,176.17,2020-07-10 20:25:42.702418566,72484,907
869221,Home_Kitchen_869221,Home,Kitchen,BrandB,1535.56,1167.34,1110.99,2024-11-12 20:22:49.590749979,51803,712
156059,Beauty_Skincare_156059,Beauty,Skincare,BrandB,216.31,165.9,94.94,2024-12-03 17:37:00.407445431,71589,729
194184,Sports_Outdoor_194184,Sports,Outdoor,BrandE,1368.17,1061.89,817.4,2022-11-11 11:49:51.307306528,67743,561
800558,Electronics_Mobile_800558,Electronics,Mobile,BrandD,807.45,600.7,366.19,2023-11-07 23:55:33.554168463,62238,732
237268,Fashion_Shoes_237268,Fashion,Shoes,BrandE,320.35,270.4,217.28,2021-07-15 14:53:50.732350826,69634,840
289311,Electronics_Mobile_289311,Electronics,Mobile,BrandD,831.23,732.9,576.36,2022-03-26 17:23:48.859687805,64635,624
353168,Electronics_Laptop_353168,Electronics,Laptop,BrandE,492.24,410.36,257.54,2020-02-26 19:09:02.514892339,53065,752
642047,Beauty_Makeup_642047,Beauty,Makeup,BrandD,1984.72,1961.74,1027.29,2023-10-19 15:30:31.967734575,70766,345
210200,Fashion_Men_210200,Fashion,Men,BrandA,1846.58,1705.49,849.29,2020-05-05 11:08:50.086743355,60980,717
124876,Sports_Outdoor_124876,Sports,Outdoor,BrandD,463.59,371.02,185.51,2024-03-02 10:45:21.697139740,61984,681
294470,Beauty_Skincare_294470,Beauty,Skincare,BrandD,261.14,224.97,149.19,2021-11-23 10:16:12.928237915,53327,256
233335,Fashion_Accessories_233335,Fashion,Accessories,BrandA,1293.2,1094.51,699.64,2022-04-13 01:31:33.666890144,68771,31
874299,Beauty_Skincare_874299,Beauty,Skincare,BrandC,906.18,779.24,386.31,2024-09-17 16:19:21.600375175,74782,830
589266,Beauty_Skincare_589266,Beauty,Skincare,BrandA,524.34,370.72,334.93,2020-12-04 19:50:59.073735237,62787,632
663869,Electronics_Accessories_663869,Electronics,Accessories,BrandE,1755.42,1238.29,1365.62,2022-02-08 17:09:34.325267553,61611,391
173743,Electronics_Accessories_173743,Electronics,Accessories,BrandD,665.69,604.13,312.35,2022-01-21 08:47:58.493968248,61206,927
627699,Home_Decor_627699,Home,Decor,BrandC,1612.17,1398.45,679.31,2020-06-18 13:17:39.409242868,78843,172
259486,Toys_Board Games_259486,Toys,Board Games,BrandA,1730.32,1588.03,1321.74,2024-03-20 08:06:29.989508390,57733,221
912674,Home_Decor_912674,Home,Decor,BrandA,663.39,485.22,473.13,2022-07-01 02:53:05.108182430,56173,373
142263,Electronics_Laptop_142263,Electronics,Laptop,BrandD,875.17,716.77,381.83,2023-01-24 23:30:43.127367020,77671,769
920879,Home_Kitchen_920879,Home,Kitchen,BrandD,894.94,674.02,644.38,2024-08-24 04:08:32.370599508,56858,547
215560,Fashion_Accessories_215560,Fashion,Accessories,BrandD,89.47,83.81,50.01,2024-10-05 12:51:33.826866150,57982,535
846102,Electronics_Mobile_846102,Electronics,Mobile,BrandC,803.74,724.02,567.98,2024-05-10 16:29:15.577404976,64874,93
933473,Home_Furniture_933473,Home,Furniture,BrandF,1356.1,1146.51,542.64,2023-08-03 00:19:17.044034958,54692,775
126133,Fashion_Shoes_126133,Fashion,Shoes,BrandB,1206.59,872.04,655.23,2021-06-20 05:15:05.776300430,69264,550
921402,Electronics_Audio_921402,Electronics,Audio,BrandA,367.84,338.11,248.11,2023-12-08 14:10:52.577231646,73597,303
620065,Home_Kitchen_620065,Home,Kitchen,BrandA,1946.17,1841.4,874.66,2020-04-19 05:12:57.355769396,76369,794
171166,Beauty_Skincare_171166,Beauty,Skincare,BrandF,1870.58,1575.02,1398.56,2024-09-24 22:34:44.584309340,78816,107
666122,Home_Furniture_666122,Home,Furniture,BrandB,1533.32,1342.06,917.07,2022-07-25 13:38:32.951072693,74571,893
812521,Beauty_Skincare_812521,Beauty,Skincare,BrandE,1300.46,1266.79,640.82,2023-04-05 19:45:05.306111336,65754,762
742901,Beauty_Makeup_742901,Beauty,Makeup,BrandF,1107.8,776.47,564.22,2023-11-11 00:44:35.099269629,68753,513
290240,Fashion_Accessories_290240,Fashion,Accessories,BrandC,442.59,331.42,277.55,2024-06-13 16:14:23.416340828,76113,374
961608,Electronics_Audio_961608,Electronics,Audio,BrandF,588.3,580.62,273.1,2022-12-06 16:34:35.099611282,54611,610
209934,Electronics_Accessories_209934,Electronics,Accessories,BrandE,1282.31,1239.52,998.64,2023-04-22 06:15:26.338516712,51917,560
776024,Fashion_Shoes_776024,Fashion,Shoes,BrandA,1392.8,1170.72,966.91,2021-10-20 07:36:49.386963367,76012,204
232124,Beauty_Skincare_232124,Beauty,Skincare,BrandB,1534.71,1200.83,1035.63,2024-08-18 20:25:34.650813818,71651,169
659864,Electronics_Audio_659864,Electronics,Audio,BrandB,1054.96,860.5,444.78,2022-08-15 15:29:32.460451841,77599,13
104547,Home_Kitchen_104547,Home,Kitchen,BrandC,577.27,502.88,253.37,2024-09-13 08:04:56.888082981,61645,413
629083,Fashion_Shoes_629083,Fashion,Shoes,BrandA,463.67,348.5,325.15,2023-12-17 18:35:23.771310568,66644,65
287711,Fashion_Shoes_287711,Fashion,Shoes,BrandE,1125.34,1072.94,885.76,2021-10-04 16:11:21.814012051,59268,831
994006,Beauty_Makeup_994006,Beauty,Makeup,BrandE,1855.75,1533.87,866.76,2021-03-15 02:03:34.504788637,72953,461
737292,Fashion_Men_737292,Fashion,Men,BrandE,1462.61,1081.45,933.42,2022-07-22 11:23:26.843308926,70272,104
715861,Electronics_Accessories_715861,Electronics,Accessories,BrandA,1082.85,1081.93,832.38,2022-03-12 04:14:51.110318899,57084,277
752931,Beauty_Makeup_752931,Beauty,Makeup,BrandF,877.63,758.27,585.61,2023-05-23 11:36:37.017822742,66644,670
557185,Electronics_Accessories_557185,Electronics,Accessories,BrandC,842.49,742.73,416.5,2024-07-21 23:23:10.983494997,64430,323
499339,Sports_Fitness_499339,Sports,Fitness,BrandB,874.09,709.8,353.33,2022-01-28 22:24:31.870199442,56102,321
423328,Electronics_Laptop_423328,Electronics,Laptop,BrandE,726.46,593.44,489.84,2020-06-28 00:02:39.467809439,73412,130
570417,Home_Furniture_570417,Home,Furniture,BrandA,1935.14,1388.24,1133.5,2023-06-15 06:54:24.556258917,73139,292
654375,Home_Decor_654375,Home,Decor,BrandF,509.07,378.36,296.78,2024-11-14 05:50:51.913913250,54676,393
515674,Beauty_Skincare_515674,Beauty,Skincare,BrandA,702.52,561.3,444.87,2021-08-16 09:26:00.417367697,59506,710
526957,Fashion_Women_526957,Fashion,Women,BrandD,1450.95,1214.41,850.67,2023-11-23 10:17:18.068826914,52825,76
934213,Fashion_Accessories_934213,Fashion,Accessories,BrandC,1738.22,1307.19,1140.54,2020-02-03 04:55:52.443110704,59774,725
393507,Home_Furniture_393507,Home,Furniture,BrandC,1875.19,1474.49,825.13,2021-01-30 01:42:29.033192634,75959,393
386818,Home_Furniture_386818,Home,Furniture,BrandE,1803.09,1714.84,1372.08,2024-04-19 11:52:22.462999105,69083,95
636112,Electronics_Mobile_636112,Electronics,Mobile,BrandA,305.86,269.55,176.77,2024-06-03 11:56:03.743015766,65246,74
416452,Electronics_Laptop_416452,Electronics,Laptop,BrandE,1092.66,932.88,656.29,2024-05-30 15:07:21.545629025,76309,869
483147,Toys_Kids_483147,Toys,Kids,BrandC,815.98,709.46,605.97,2023-10-21 11:03:44.836464643,74855,347
477408,Sports_Outdoor_477408,Sports,Outdoor,BrandD,1761.38,1494.87,746.63,2022-08-10 01:17:45.077666044,59708,764
251262,Beauty_Makeup_251262,Beauty,Makeup,BrandD,415.68,359.43,185.33,2021-08-19 19:43:39.520454645,77564,456
822610,Electronics_Laptop_822610,Electronics,Laptop,BrandE,304.92,285.86,150.6,2024-04-04 17:54:17.359871149,50360,502
709483,Fashion_Shoes_709483,Fashion,Shoes,BrandD,1406.9,1222.51,897.47,2024-07-29 08:46:45.569472551,55763,145
274094,Fashion_Shoes_274094,Fashion,Shoes,BrandF,655.87,517.13,448.06,2023-08-07 14:01:06.627818823,66886,117
803050,Electronics_Audio_803050,Electronics,Audio,BrandE,724.16,552.42,405.56,2021-05-31 02:15:14.759577751,62014,375
311051,Electronics_Accessories_311051,Electronics,Accessories,BrandA,1911.09,1385.74,1311.1,2024-08-27 08:17:20.879078388,58963,773
878904,Electronics_Audio_878904,Electronics,Audio,BrandE,1392.39,1304.68,797.76,2021-01-09 05:34:35.608643770,69763,555
479622,Sports_Fitness_479622,Sports,Fitness,BrandB,1822.2,1354.5,775.14,2024-12-06 06:05:08.992300987,71729,450
728511,Electronics_Laptop_728511,Electronics,Laptop,BrandB,238.1,212.25,169.59,2023-10-06 00:16:53.551208496,53668,857
827483,Fashion_Shoes_827483,Fashion,Shoes,BrandC,209.73,152.13,88.49,2023-10-17 08:46:37.380256414,60582,66
759515,Electronics_Mobile_759515,Electronics,Mobile,BrandA,189.67,149.48,124.55,2024-08-22 02:30:48.902570486,78175,280
227598,Electronics_Audio_227598,Electronics,Audio,BrandB,1813.18,1414.44,1244.62,2024-09-18 17:48:07.665379763,65551,568
897291,Electronics_Audio_897291,Electronics,Audio,BrandE,1900.2,1618.8,1181.08,2023-06-20 08:45:26.427246094,67186,931
562945,Fashion_Women_562945,Fashion,Women,BrandE,1930.23,1538.64,1289.41,2020-04-30 23:32:55.111385107,55514,288
407063,Toys_Board Games_407063,Toys,Board Games,BrandA,75.62,56.1,47.75,2024-09-04 06:49:27.170488834,61460,550
987040,Fashion_Men_987040,Fashion,Men,BrandD,600.21,519.64,358.8,2023-05-21 05:55:50.832194090,79878,901
439154,Home_Furniture_439154,Home,Furniture,BrandA,1810.21,1680.8,1442.8,2023-01-26 17:48:19.190792084,71012,42
336817,Beauty_Makeup_336817,Beauty,Makeup,BrandE,415.93,347.9,324.54,2022-02-14 17:08:05.228331327,56392,783
877973,Fashion_Accessories_877973,Fashion,Accessories,BrandF,510.03,489.6,356.34,2021-08-07 21:29:11.876835585,74918,333
350194,Beauty_Makeup_350194,Beauty,Makeup,BrandC,670.44,603.66,372.93,2020-05-04 13:52:48.901155949,52010,368
787306,Home_Furniture_787306,Home,Furniture,BrandA,1352.84,1041.02,1032.03,2022-01-18 12:37:30.290987015,76551,916
713497,Fashion_Shoes_713497,Fashion,Shoes,BrandB,470.83,413.19,246.27,2024-03-23 18:23:39.768752813,51583,625
803644,Electronics_Audio_803644,Electronics,Audio,BrandF,231.06,181.23,155.89,2024-01-24 20:21:09.321042776,66095,379
717635,Fashion_Shoes_717635,Fashion,Shoes,BrandA,876.12,784.51,426.05,2023-12-10 17:50:12.846719265,55231,908
411524,Fashion_Men_411524,Fashion,Men,BrandB,389.89,307.87,211.92,2023-10-27 13:23:48.114679098,53865,125
348820,Home_Decor_348820,Home,Decor,BrandD,474.34,418.53,236.72,2022-02-03 23:55:32.430520296,51555,877
698248,Beauty_Skincare_698248,Beauty,Skincare,BrandD,1007.26,801.91,749.28,2023-04-11 15:26:32.280377388,66140,690
156042,Toys_Board Games_156042,Toys,Board Games,BrandF,1670.33,1433.27,1273.88,2020-07-13 10:52:50.130506038,65087,31
389060,Electronics_Laptop_389060,Electronics,Laptop,BrandC,1692.9,1665.65,757.93,2021-07-16 08:03:27.931572437,67649,887
432284,Fashion_Women_432284,Fashion,Women,BrandA,1009.07,869.83,602.57,2021-12-30 13:05:39.939186811,52670,222
453806,Sports_Fitness_453806,Sports,Fitness,BrandE,1267.65,1223.76,857.68,2021-11-27 23:52:28.892122269,57649,276
113123,Toys_Kids_113123,Toys,Kids,BrandC,488.79,348.08,341.6,2020-01-08 06:03:50.502107859,77911,144
260918,Electronics_Laptop_260918,Electronics,Laptop,BrandB,581.59,557.62,287.02,2022-07-31 13:33:31.124841452,67283,742
827295,Electronics_Laptop_827295,Electronics,Laptop,BrandC,1572.0,1360.62,964.2,2023-07-27 17:27:03.771224737,53422,422
736679,Beauty_Skincare_736679,Beauty,Skincare,BrandE,1358.45,1034.47,968.74,2023-05-26 23:14:31.829264402,74745,966
547976,Home_Decor_547976,Home,Decor,BrandA,1179.7,1147.53,756.66,2020-08-08 03:06:01.564007521,63929,262
797677,Toys_Board Games_797677,Toys,Board Games,BrandD,487.28,481.21,229.69,2022-04-01 18:47:51.834949255,70893,96
372352,Toys_Board Games_372352,Toys,Board Games,BrandF,1142.74,1119.58,781.37,2022-11-18 19:27:33.871153831,64363,904
412756,Fashion_Shoes_412756,Fashion,Shoes,BrandF,777.79,599.47,328.43,2021-03-21 03:29:48.130214930,56247,526
227954,Fashion_Women_227954,Fashion,Women,BrandD,1530.83,1112.74,695.21,2022-05-31 04:25:53.935737133,70460,643
325360,Electronics_Audio_325360,Electronics,Audio,BrandD,226.05,224.72,178.47,2024-06-05 09:43:38.316202402,55149,680
941801,Fashion_Shoes_941801,Fashion,Shoes,BrandC,911.67,889.72,412.8,2020-01-09 04:11:32.215307474,76405,576
318557,Fashion_Men_318557,Fashion,Men,BrandC,1832.4,1289.13,875.66,2023-12-06 07:19:37.988747120,66231,579
484415,Fashion_Men_484415,Fashion,Men,BrandC,1425.94,1069.43,889.5,2024-05-09 23:48:14.021321774,59615,896
697476,Beauty_Makeup_697476,Beauty,Makeup,BrandA,1657.37,1491.78,1111.96,2021-11-06 00:07:09.122039795,59971,300
847602,Fashion_Shoes_847602,Fashion,Shoes,BrandC,526.77,467.44,295.32,2024-03-09 18:09:50.165638685,64219,587
764907,Electronics_Mobile_764907,Electronics,Mobile,BrandE,362.76,279.25,281.82,2023-10-01 16:55:36.527145147,67055,987
807261,Home_Decor_807261,Home,Decor,BrandD,394.61,332.01,280.47,2021-10-20 12:03:07.956501245,66160,257
360358,Electronics_Mobile_360358,Electronics,Mobile,BrandD,1011.61,851.17,780.82,2024-03-07 17:44:31.710070848,55729,553
642494,Sports_Fitness_642494,Sports,Fitness,BrandC,1877.17,1383.31,1057.6,2021-06-24 03:52:52.364065647,77589,791
257777,Sports_Outdoor_257777,Sports,Outdoor,BrandE,493.7,399.07,313.14,2020-02-10 22:14:55.036906004,74361,434
862392,Sports_Fitness_862392,Sports,Fitness,BrandD,831.62,598.0,514.28,2020-04-13 09:33:45.016776323,64777,869
182858,Home_Furniture_182858,Home,Furniture,BrandF,250.48,194.74,114.55,2023-10-07 18:19:10.785260916,70952,303
910706,Electronics_Laptop_910706,Electronics,Laptop,BrandA,1793.54,1681.91,879.38,2020-01-31 17:42:30.688001156,56388,810
898248,Fashion_Accessories_898248,Fashion,Accessories,BrandD,663.84,567.61,481.96,2020-04-14 15:35:21.193105459,51555,177
544877,Electronics_Laptop_544877,Electronics,Laptop,BrandC,1589.31,1427.96,1217.66,2020-10-06 11:16:09.533146381,57319,341
834273,Sports_Outdoor_834273,Sports,Outdoor,BrandD,116.54,115.05,58.1,2023-06-03 08:39:29.350125551,59227,283
614646,Electronics_Accessories_614646,Electronics,Accessories,BrandF,276.2,225.59,160.34,2020-08-21 01:26:28.660449028,55822,465
404427,Electronics_Mobile_404427,Electronics,Mobile,BrandF,259.62,196.48,105.31,2024-06-19 17:05:53.991161346,51433,282
948424,Electronics_Accessories_948424,Electronics,Accessories,BrandA,805.31,751.52,391.08,2022-02-16 22:39:44.762883186,67864,649
261815,Beauty_Skincare_261815,Beauty,Skincare,BrandE,1182.78,1155.15,586.32,2020-01-19 13:19:52.376050472,66886,581
743901,Fashion_Accessories_743901,Fashion,Accessories,BrandC,75.68,55.93,44.35,2023-09-25 23:13:37.619538307,67515,278
822924,Fashion_Women_822924,Fashion,Women,BrandC,1963.76,1914.96,1140.79,2024-11-29 23:34:46.672630787,53857,994
210779,Beauty_Skincare_210779,Beauty,Skincare,BrandC,1970.39,1630.44,886.04,2022-05-06 09:34:41.079327583,63527,890
884309,Home_Decor_884309,Home,Decor,BrandF,899.17,800.87,457.38,2022-09-18 00:47:37.209982395,78432,105
637008,Fashion_Accessories_637008,Fashion,Accessories,BrandB,869.54,779.49,528.31,2023-05-11 00:55:49.878940344,70269,995
525350,Electronics_Mobile_525350,Electronics,Mobile,BrandC,747.6,658.71,343.72,2020-01-30 10:54:11.378217459,55514,527
620638,Fashion_Accessories_620638,Fashion,Accessories,BrandF,78.15,68.25,35.32,2024-09-24 13:21:45.586339474,75993,663
856108,Fashion_Shoes_856108,Fashion,Shoes,BrandB,1433.13,1007.3,637.24,2021-03-04 04:21:40.879346132,69271,814
789354,Beauty_Skincare_789354,Beauty,Skincare,BrandF,925.45,666.57,434.76,2021-03-05 15:29:53.651931524,72678,667
846901,Electronics_Audio_846901,Electronics,Audio,BrandE,1417.62,1212.22,880.83,2023-12-22 10:10:57.992693186,64277,452
151519,Electronics_Mobile_151519,Electronics,Mobile,BrandC,1907.86,1807.06,936.87,2021-12-28 23:16:41.625425816,66855,371
910789,Fashion_Women_910789,Fashion,Women,BrandB,672.04,638.86,448.7,2023-11-22 01:29:56.874693155,62529,945
737360,Electronics_Audio_737360,Electronics,Audio,BrandB,664.96,514.67,345.55,2023-09-22 14:21:08.515063524,59268,896
794585,Sports_Fitness_794585,Sports,Fitness,BrandB,293.33,232.79,119.05,2021-12-02 12:11:28.698966026,69078,624
542007,Fashion_Shoes_542007,Fashion,Shoes,BrandA,196.62,145.8,95.29,2022-04-26 23:34:18.170168400,66231,568
301566,Sports_Fitness_301566,Sports,Fitness,BrandF,1590.18,1222.92,657.45,2022-09-22 07:45:23.153431177,69294,652
755714,Electronics_Laptop_755714,Electronics,Laptop,BrandE,1886.38,1664.97,1458.53,2021-11-27 12:47:01.603703737,72723,999
632737,Fashion_Women_632737,Fashion,Women,BrandB,1248.35,1026.88,625.49,2020-11-19 13:54:21.496633291,73872,385
152304,Fashion_Women_152304,Fashion,Women,BrandF,307.96,297.38,220.66,2023-12-24 21:38:05.868718863,63105,719
414522,Electronics_Mobile_414522,Electronics,Mobile,BrandD,27.83,25.64,11.61,2020-03-20 20:56:06.965803862,77063,326
914509,Electronics_Laptop_914509,Electronics,Laptop,BrandD,547.13,464.02,224.45,2021-06-29 03:57:57.787609577,76338,946
719707,Electronics_Accessories_719707,Electronics,Accessories,BrandF,762.6,749.12,534.6,2020-02-11 11:56:21.199304581,68251,524
871382,Electronics_Audio_871382,Electronics,Audio,BrandB,537.19,499.3,426.53,2020-02-23 03:50:04.119174480,76715,893
617763,Electronics_Laptop_617763,Electronics,Laptop,BrandC,415.14,392.15,202.08,2020-03-11 16:27:26.698755026,74114,698
278950,Electronics_Audio_278950,Electronics,Audio,BrandB,1415.96,1240.73,883.53,2020-02-09 21:38:12.931796312,69995,234
120841,Beauty_Makeup_120841,Beauty,Makeup,BrandD,1717.51,1539.95,839.01,2021-11-14 06:01:11.686188936,64999,439
935794,Fashion_Shoes_935794,Fashion,Shoes,BrandD,1101.14,831.86,461.9,2023-08-14 15:45:30.855560780,78444,68
815544,Electronics_Audio_815544,Electronics,Audio,BrandB,1864.8,1582.29,1031.91,2021-10-22 19:54:32.685555458,54599,207
858611,Toys_Kids_858611,Toys,Kids,BrandE,1486.02,1427.6,597.12,2021-07-18 01:42:42.145308495,56565,836
